x_coordinate,y_coordinate,value
105.20282268219881,24.66951874773438,0.75617594
122.64782268219967,51.3020187477357,4.609421
121.77282268219963,28.12951874773455,6.451413
79.83282268219754,50.28451874773565,
116.29282268219936,38.887018747735084,3.0282192
120.79532268219958,31.654518747734727,3.6079545
87.56532268219793,30.12201874773465,7.984189
124.58532268219977,38.702018747735075,
92.38032268219817,22.02701874773425,
91.1053226821981,45.354518747735405,
81.15532268219762,41.39451874773521,2.3271215
133.6653226822002,48.25201874773555,
118.68032268219949,50.46451874773566,
92.18532268219816,46.384518747735456,
110.25032268219906,19.282018747734114,2.7376783
75.86282268219735,16.78451874773399,
97.44282268219843,52.584518747735764,
134.64282268220026,17.989518747734046,
117.82782268219944,30.09451874773465,0.92829025
99.31782268219851,24.369518747734364,3.020585
92.14282268219816,33.724518747734834,4.557248
125.87782268219983,49.66451874773562,3.0244539
79.31032268219752,47.139518747735494,
83.42532268219773,45.05701874773539,2.27131
114.82032268219929,22.87201874773429,2.846989
123.1528226821997,51.429518747735706,2.914653
115.92282268219934,47.45201874773551,
99.09532268219851,42.63951874773527,
112.20532268219915,48.92701874773559,
111.57032268219913,21.322018747734212,6.054803
75.33532268219733,51.714518747735724,
88.49032268219798,43.96701874773534,2.0061631
132.30032268220015,52.29701874773575,
103.43782268219871,30.527018747734672,1.3877442
89.47532268219803,43.1645187477353,1.9834636
92.02282268219815,35.439518747734915,8.532181
79.33032268219752,51.167018747735696,
121.39282268219961,37.694518747735025,5.624677
112.14782268219915,30.977018747734693,3.6367445
107.25032268219891,32.387018747734764,3.0795062
98.8678226821985,34.37201874773486,3.724235
117.2103226821994,33.894518747734836,3.5266073
115.99782268219934,50.68701874773567,
81.72532268219764,32.29201874773476,6.202651
118.03532268219945,25.239518747734408,0.92469317
77.12532268219742,31.897018747734737,
94.22782268219827,30.75201874773468,10.326665
94.62282268219829,40.569518747735174,4.4374104
90.41032268219807,40.85201874773519,4.6833053
93.61282268219824,30.48701874773467,6.2726116
110.86782268219909,52.844518747735776,
94.8178226821983,51.90201874773573,
93.64532268219824,52.29951874773575,
79.84032268219755,34.43451874773486,6.0832725
124.36782268219976,17.527018747734026,
124.47032268219976,24.717018747734382,
123.92532268219975,38.309518747735055,
74.6503226821973,53.2920187477358,
125.1953226821998,50.54951874773567,2.838053
89.69532268219804,34.184518747734856,4.3665514
116.37032268219937,43.962018747735335,4.18542
95.81032268219835,35.58201874773492,5.4092336
76.70532268219739,20.959518747734194,
125.71532268219983,18.604518747734076,
129.5828226822,37.61451874773502,
93.95282268219825,20.36201874773417,
91.11282268219811,53.2870187477358,
81.27532268219763,24.397018747734368,
77.56782268219743,25.69451874773443,
78.31282268219748,42.49701874773527,
129.65532268220002,22.344518747734266,
128.69532268219996,27.567018747734522,
120.33032268219955,21.592018747734226,
80.70782268219759,35.67451874773492,4.542806
116.95282268219938,26.717018747734482,1.5075566
112.12532268219915,26.832018747734487,3.2759707
77.85282268219746,51.829518747735726,
93.95032268219825,42.39701874773526,3.74029
132.8678226822002,27.904518747734542,
96.37532268219837,38.614518747735076,6.140768
84.05782268219775,46.25201874773545,6.3628173
105.41032268219882,24.817018747734387,3.5034935
133.1903226822002,26.259518747734457,
89.36032268219802,38.27451874773506,5.202463
111.74032268219914,37.669518747735026,1.1866145
129.89782268220003,31.54701874773472,
120.74032268219958,17.237018747734012,
78.92032268219751,40.947018747735186,3.1715007
128.07532268219995,49.85701874773563,
120.28532268219956,43.64451874773532,4.0182977
95.12782268219831,22.977018747734295,
83.31032268219772,47.03451874773549,1.9699268
118.74532268219949,30.96701874773469,2.1181374
81.65032268219764,22.927018747734294,
122.87782268219968,40.062018747735145,3.2749734
106.50782268219888,38.67451874773508,2.5269213
107.79782268219894,29.617018747734626,2.2556162
108.997822682199,39.487018747735114,3.7018924
81.56032268219764,29.354518747734613,
126.84032268219988,48.86451874773558,3.3921506
91.23032268219812,28.919518747734593,1.8831444
75.90282268219735,20.074518747734153,
118.38282268219946,39.44451874773512,2.8604844
87.79032268219794,20.317018747734167,
84.9128226821978,51.214518747735696,
133.74032268220023,32.979518747734794,
89.96032268219805,22.03201874773425,
82.62532268219769,25.777018747734434,
98.60532268219848,17.422018747734022,
134.13532268220024,50.90451874773568,
111.53282268219913,48.46451874773556,
95.60782268219833,21.909518747734243,
116.77532268219937,26.959518747734492,2.0732648
126.91032268219989,43.62701874773532,1.9744859
74.5453226821973,48.177018747735545,
116.04782268219935,35.45951874773492,3.3565643
91.45532268219813,41.622018747735225,5.132351
103.93282268219875,32.05451874773475,0.8980784
77.23532268219742,47.3320187477355,
114.09532268219925,35.74951874773493,6.626884
120.22782268219956,39.57451874773512,6.2260323
120.62282268219957,49.96701874773564,3.661124
132.46782268220016,33.93701874773484,
81.23782268219762,31.992018747734743,8.226207
128.9978226822,26.549518747734474,
99.11782268219851,22.65201874773428,
119.50782268219952,49.944518747735636,3.6733046
124.88032268219979,20.23201874773416,
87.25282268219792,38.60451874773507,2.8729424
89.64282268219804,19.244518747734112,
113.02032268219921,49.2520187477356,
132.48782268220015,41.05201874773519,
120.68782268219958,37.447018747735015,3.8359473
81.84032268219765,19.707018747734132,
100.43282268219858,44.01451874773534,
100.7553226821986,16.709518747733988,
74.8503226821973,43.83951874773533,
78.6978226821975,51.66201874773572,
84.14782268219777,47.91201874773553,
119.50032268219951,28.374518747734562,1.9477335
78.12282268219747,38.84951874773508,3.1831114
83.62282268219774,18.112018747734055,
86.8353226821979,24.194518747734357,
124.67532268219978,38.78201874773508,
126.26782268219986,38.854518747735085,
119.52282268219952,44.569518747735366,3.6640177
75.87032268219735,52.88201874773578,
120.86282268219958,37.702018747735025,3.5638704
108.65032268219898,38.654518747735075,4.304707
112.85782268219918,31.794518747734735,2.8226545
130.72782268220007,41.162018747735196,
110.16032268219905,18.03201874773405,5.7808847
110.36782268219906,28.812018747734587,1.9538851
119.67032268219953,50.87701874773568,2.3911767
113.0753226821992,38.88201874773509,3.1754923
80.10532268219757,30.149518747734653,
127.97032268219994,52.729518747735774,
95.37782268219831,21.374518747734214,
120.17532268219955,45.569518747735415,5.232352
130.87282268220008,35.2145187477349,
134.69782268220027,52.584518747735764,
129.4153226822,23.317018747734313,
82.29532268219768,26.504518747734473,
80.43532268219758,40.38951874773516,2.6335065
88.48782268219799,22.26951874773426,
101.66032268219863,21.929518747734246,1.3081093
78.38532268219748,36.28701874773496,1.6015226
78.8203226821975,34.12201874773485,6.04859
125.2128226821998,31.062018747734697,
74.22782268219727,28.447018747734568,
126.31282268219985,44.31951874773536,3.8988419
96.18282268219836,23.61201874773433,
81.46282268219763,23.524518747734323,
93.68532268219823,38.52951874773507,3.5715337
90.09282268219806,45.47451874773542,4.1816487
98.9428226821985,45.762018747735425,
80.93282268219761,41.1345187477352,2.3194823
113.35782268219921,21.994518747734247,4.049422
90.76532268219809,20.81451874773419,
95.56032268219833,35.11201874773489,9.388066
109.102822682199,40.77201874773518,3.813845
95.56032268219833,50.44451874773566,
78.42282268219748,29.017018747734596,
106.61282268219888,33.079518747734795,1.5958905
85.32782268219782,18.444518747734072,
91.68532268219813,33.424518747734815,5.089526
120.02032268219955,24.639518747734378,
77.13782268219742,19.059518747734103,
86.33282268219787,49.2420187477356,
124.73032268219978,47.2095187477355,4.003678
108.18032268219895,43.89701874773533,
113.85782268219924,29.142018747734603,4.2467437
81.89032268219765,21.747018747734234,
126.9503226821999,36.10951874773495,
116.02532268219935,27.29201874773451,2.1222553
126.64782268219987,28.979518747734595,
90.55782268219808,19.079518747734106,
122.32532268219967,20.709518747734187,
107.1378226821989,36.07951874773495,2.124325
101.26782268219861,50.07701874773564,
130.38782268220007,53.3095187477358,
132.52782268220017,27.394518747734516,
133.5103226822002,24.524518747734373,
124.77282268219977,19.98451874773415,
74.33782268219728,50.937018747735685,
90.47032268219807,25.782018747734437,
79.58782268219754,49.07451874773559,
125.32782268219981,23.927018747734344,
126.60532268219987,21.852018747734242,
118.84782268219948,30.777018747734683,2.5251772
73.78032268219725,37.862018747735036,
78.28032268219748,29.939518747734642,
108.07032268219895,24.584518747734375,1.8330592
111.99032268219915,29.0945187477346,3.4310353
95.45532268219833,29.992018747734644,6.7244925
91.47782268219812,51.37951874773571,
82.54782268219769,49.599518747735615,
93.95532268219824,30.067018747734647,2.5166323
87.75032268219795,44.154518747735345,2.2119555
74.97782268219731,35.832018747734935,
105.0953226821988,51.79451874773573,
107.37032268219892,41.877018747735235,5.638843
95.03782268219831,35.91201874773493,2.9916675
83.16282268219771,30.71451874773468,4.3679585
74.45282268219728,17.944518747734044,
77.53282268219743,31.897018747734737,
81.14532268219762,52.27951874773575,
101.75282268219864,47.392018747735506,
101.27782268219862,21.704518747734234,1.4030901
102.34032268219866,36.52701874773497,2.3016095
119.1928226821995,50.577018747735664,
76.40532268219738,38.694518747735074,2.7211895
130.72532268220007,16.84701874773399,
133.5528226822002,44.84701874773538,
106.06782268219885,34.72201874773488,2.7558508
86.79532268219789,36.09701874773495,5.7174983
78.47532268219749,18.137018747734054,
128.44282268219996,33.424518747734815,
108.31532268219897,38.23701874773505,3.9661388
122.08282268219965,38.12951874773505,5.961346
104.69532268219879,16.719518747733986,
80.7128226821976,23.832018747734338,
102.55782268219868,26.567018747734476,3.792041
124.56782268219976,30.612018747734677,6.3585854
95.85032268219834,27.852018747734537,
129.4578226822,44.70201874773537,2.3903873
133.59782268220022,51.974518747735736,
87.48782268219793,45.64451874773542,2.7019353
115.74782268219934,18.374518747734065,
133.96782268220022,27.72201874773453,
78.47032268219748,34.17701874773485,
91.27282268219813,17.627018747734027,
92.9703226821982,46.95201874773549,
111.89532268219915,51.399518747735705,
105.47782268219882,51.53951874773571,
124.81532268219979,31.1320187477347,6.3098373
111.58032268219912,53.2395187477358,
110.80282268219909,26.49451874773447,1.7503663
134.32032268220024,45.03201874773539,
123.57782268219972,34.09201874773485,
76.11032268219736,37.41201874773501,2.413278
117.48532268219941,50.21201874773565,
96.03032268219835,40.24951874773515,3.4193559
93.26032268219822,31.1220187477347,5.5085945
79.45532268219753,47.137018747735496,
110.34032268219906,44.484518747735365,
97.59032268219843,20.819518747734186,
73.97782268219726,40.23701874773515,
80.35282268219757,50.26701874773565,
92.42782268219818,23.319518747734314,
106.72282268219888,32.802018747734785,0.8038822
93.41282268219823,39.524518747735115,4.18197
91.47282268219813,22.572018747734276,
128.52032268219997,52.72701874773577,
134.74532268220028,21.937018747734246,
113.63532268219923,47.892018747735534,
103.82532268219875,21.80451874773424,
118.50282268219948,32.14451874773475,3.186183
87.30782268219792,27.27951874773451,
97.40532268219843,24.794518747734386,
100.32282268219856,27.712018747734533,0.25545424
117.1178226821994,48.98951874773559,4.008308
103.29532268219872,53.2320187477358,
112.70532268219918,32.64201874773478,3.3252797
103.32782268219871,40.16201874773515,5.244119
108.56282268219897,38.39451874773506,3.868164
133.55532268220023,37.709518747735025,
125.04282268219978,16.83201874773399,
110.65782268219908,48.38951874773556,
117.46532268219943,38.094518747735044,3.47483
107.25282268219891,23.65701874773433,3.8966768
103.53782268219872,33.52451874773482,5.384986
81.93532268219765,48.23951874773555,
115.88782268219934,46.86201874773548,
81.44282268219763,37.229518747735,3.1051373
84.23032268219777,51.80201874773573,
74.7028226821973,39.00201874773509,5.2567606
85.24282268219781,44.75951874773538,2.3137639
111.65282268219913,42.53701874773527,4.835766
91.72782268219814,26.647018747734478,
117.00532268219939,19.204518747734106,
89.46532268219804,20.564518747734176,
96.48782268219838,34.66201874773488,5.0572934
103.31532268219871,38.33451874773506,3.9630492
124.96032268219979,25.579518747734426,
116.27782268219936,20.709518747734187,
86.34532268219787,21.564518747734226,
124.17282268219975,49.58201874773562,4.6484346
128.47782268219996,24.537018747734372,
75.22532268219732,39.81201874773513,4.030412
110.71782268219908,20.294518747734166,5.935807
128.7828226822,31.784518747734733,
91.24282268219812,46.23451874773545,
115.3203226821993,18.59201874773408,
115.45282268219933,32.32201874773476,3.430804
126.15532268219985,32.297018747734754,
93.21782268219822,45.00701874773539,
99.33282268219853,28.50701874773457,5.13539
107.28532268219891,35.817018747734934,3.2849524
115.12532268219931,25.982018747734447,1.8638453
103.92782268219875,44.24201874773535,
110.83782268219909,18.37701874773407,5.8298187
73.65282268219724,49.107018747735594,
82.11282268219766,28.754518747734583,
83.80032268219774,48.784518747735575,
102.80782268219869,35.0445187477349,1.7216626
105.1953226821988,50.26451874773565,
129.1553226822,53.177018747735794,
119.72282268219953,39.78201874773513,5.6613812
84.14282268219776,46.45701874773546,3.3081484
116.01532268219935,20.594518747734178,
93.08782268219821,42.539518747735265,3.1744263
81.64032268219763,42.037018747735246,1.7173368
117.68282268219943,30.87951874773469,3.0438
108.39782268219898,40.584518747735174,5.0133996
94.54032268219828,44.277018747735355,4.8199496
76.6528226821974,37.092018747735,4.5373006
117.0003226821994,19.98451874773415,
83.42782268219773,36.39951874773496,4.1470895
81.19282268219762,43.43951874773531,1.5802163
92.29782268219817,18.379518747734068,
84.01282268219776,33.26451874773481,4.463859
129.2378226822,47.522018747735515,3.1289523
76.31032268219738,17.902018747734047,
85.43782268219783,25.214518747734406,
80.53032268219758,52.214518747735745,
90.41032268219807,40.38701874773516,4.6416445
74.6653226821973,33.64451874773482,
98.05532268219845,33.0995187477348,2.681215
110.91532268219909,27.27201874773451,2.2578363
118.07532268219944,25.0470187477344,1.8678944
87.22782268219791,23.177018747734305,
97.38282268219842,43.1670187477353,
121.65282268219963,25.612018747734428,
98.37532268219847,20.972018747734197,
77.22282268219742,36.41451874773496,6.950631
117.0753226821994,31.542018747734723,3.1478748
119.99532268219954,44.24201874773535,3.4316564
119.38782268219951,39.58951874773512,5.425571
78.95032268219751,35.93201874773494,3.2147813
99.23782268219851,51.81201874773573,
110.81782268219908,30.90951874773469,2.8770742
95.58282268219833,16.779518747733988,
120.59282268219957,41.83451874773523,3.255371
74.27532268219727,36.377018747734965,
91.88782268219815,18.987018747734098,
133.87532268220025,38.38451874773506,
77.98782268219746,47.184518747735495,
93.84782268219824,46.729518747735476,
79.84532268219755,52.41951874773576,
121.46032268219962,21.382018747734215,
83.88032268219774,49.3195187477356,
102.15032268219866,35.61451874773492,2.35684
98.73282268219849,47.45951874773551,
98.9403226821985,40.52701874773517,5.358162
108.79032268219899,36.84451874773498,2.2617548
77.38782268219742,32.61451874773478,
95.14782268219831,24.154518747734354,
133.4853226822002,47.09701874773549,2.8508477
74.08532268219726,41.65951874773522,
132.27782268220017,32.16201874773475,
110.60532268219907,49.85451874773563,
115.84032268219934,46.75951874773548,
88.26782268219797,45.0895187477354,4.014898
92.19282268219817,31.089518747734697,4.062141
133.64032268220024,49.00951874773559,
125.77782268219983,29.217018747734606,
85.60032268219784,16.707018747733983,
105.78032268219883,45.84951874773543,
97.62032268219843,41.44951874773521,6.602085
127.2903226821999,27.86951874773454,
81.66032268219764,50.61201874773567,
97.35032268219842,48.62451874773557,
76.95032268219741,19.14701874773411,
109.55032268219902,46.33451874773546,
102.9078226821987,21.83701874773424,
92.9503226821982,40.58201874773517,3.544826
96.03032268219835,52.782018747735776,
131.99532268220014,41.2145187477352,
78.51782268219749,38.33701874773506,3.0416687
100.36782268219856,37.77701874773503,9.251948
78.42532268219747,46.23701874773545,
98.11282268219846,45.60951874773542,
130.7928226822001,51.2720187477357,
84.31282268219778,48.684518747735574,
98.9578226821985,19.157018747734107,
108.815322682199,52.029518747735736,
114.40532268219927,42.26701874773525,5.2303247
82.8453226821977,45.82451874773543,2.8205779
107.49032268219892,50.54951874773567,
86.36032268219788,38.03701874773505,3.140109
76.47532268219739,49.769518747735624,
107.12282268219892,23.324518747734313,2.2039459
114.48282268219927,30.957018747734693,3.27048
123.66782268219973,48.37201874773556,3.6878407
92.36532268219817,30.53201874773467,2.9275372
106.15032268219886,23.21951874773431,3.012346
102.8903226821987,18.79951874773409,
102.12032268219866,53.01701874773579,
83.66782268219774,43.96701874773534,4.515392
87.08532268219791,19.552018747734124,
133.2278226822002,51.52451874773571,
79.87032268219755,45.28201874773541,
78.02782268219747,43.53451874773532,
109.97782268219905,48.98701874773559,
133.2953226822002,52.26951874773575,
115.0303226821993,46.562018747735465,
89.98032268219805,37.00701874773499,3.170076
76.30032268219738,41.769518747735226,
105.96782268219886,45.762018747735425,
91.51282268219813,23.764518747734336,
74.8178226821973,44.67201874773537,
119.37282268219951,49.72701874773563,3.9226074
77.30782268219743,20.409518747734168,
124.22532268219976,24.319518747734364,
129.94282268220005,26.68701874773448,
101.64532268219864,24.639518747734378,1.6074839
111.76282268219913,27.009518747734496,5.1702766
89.58782268219804,30.027018747734648,4.7883053
104.77032268219878,35.1420187477349,2.477801
126.29032268219986,45.84701874773543,3.7346735
80.16532268219757,24.112018747734353,
79.0178226821975,48.37451874773556,
82.22532268219767,30.48451874773467,5.223008
124.57532268219977,46.10201874773544,4.188495
80.45532268219758,21.512018747734224,
123.29782268219971,16.917018747733998,
82.45782268219767,24.362018747734364,
99.65032268219854,22.184518747734256,1.1503083
122.49282268219966,39.992018747735145,3.5459468
129.79282268220004,40.754518747735176,
128.44032268219996,36.43701874773497,
94.8653226821983,35.56951874773492,5.1826715
118.12782268219945,24.50701874773437,2.520597
121.94032268219965,34.48201874773487,5.8103685
101.76282268219865,29.35201874773461,3.7005446
86.7678226821979,26.782018747734487,
106.81282268219888,44.55951874773537,
108.56282268219897,22.70701874773428,3.7367315
124.67532268219978,30.93951874773469,6.329652
106.9578226821989,42.717018747735274,
95.50532268219833,24.562018747734374,
99.36782268219852,39.45201874773511,2.7729836
103.78032268219874,53.3270187477358,
116.00282268219934,19.342018747734116,
100.47032268219857,23.942018747734345,1.1104784
127.83032268219993,49.344518747735606,3.4598513
81.25532268219762,42.73701874773528,2.5162566
92.8028226821982,26.62701874773448,
107.28032268219891,38.74951874773508,4.09328
133.4803226822002,31.67201874773473,
117.80782268219943,18.534518747734076,
125.10032268219979,16.729518747733984,
122.29782268219967,24.782018747734387,
102.31032268219866,53.03201874773579,
92.9328226821982,26.50701874773447,
91.49032268219813,40.97201874773519,4.0046654
127.76032268219993,28.67951874773458,
117.94532268219945,43.73701874773533,5.3760853
116.92282268219938,31.589518747734722,3.002943
78.95032268219751,45.48701874773541,
84.8978226821978,26.169518747734454,
111.50282268219912,33.59951874773482,1.3007635
126.53032268219987,24.359518747734366,
87.38032268219793,22.154518747734254,
122.49282268219966,39.624518747735124,3.872803
75.53282268219733,26.32951874773446,
109.132822682199,34.12201874773485,1.5012625
106.06032268219886,25.004518747734398,4.147031
132.20532268220015,46.96451874773549,4.0032086
93.79032268219825,23.0870187477343,
105.80282268219884,48.499518747735564,
99.28532268219851,18.26201874773406,
129.3978226822,32.23701874773475,
125.61282268219982,46.877018747735484,3.924323
83.93282268219775,25.582018747734427,
112.55282268219918,41.2720187477352,4.8129916
134.13032268220024,18.882018747734094,
101.42532268219863,21.84201874773424,1.4892755
123.91782268219974,20.464518747734175,
98.87032268219849,17.349518747734017,
82.13532268219767,30.024518747734646,
89.61282268219804,35.384518747734916,6.709914
122.73532268219968,28.067018747734547,6.687122
134.69782268220027,39.34451874773511,
133.90282268220022,21.24701874773421,
84.15782268219776,44.869518747735384,2.8697724
